Close,High,Low,Open,Volume,company_name,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume
AAPL,AAPL,AAPL,AAPL,AAPL,,GOOG,GOOG,GOOG,GOOG,GOOG,MSFT,MSFT,MSFT,MSFT,MSFT,AMZN,AMZN,AMZN,AMZN,AMZN
160.35171508789062,160.80438687004462,156.86816795403388,158.905153435018,91454900.0,APPLE,,,,,,,,,,,,,,,
155.9923553466797,157.83253283188523,153.49284799843335,157.64556003629005,105342000.0,APPLE,,,,,,,,,,,,,,,
152.26280212402344,156.74025467661986,152.03647371376925,156.39582947431037,96970100.0,APPLE,,,,,,,,,,,,,,,
148.21832275390625,151.66251440478936,147.70662509120922,149.03509000440232,108732100.0,APPLE,,,,,,,,,,,,,,,
152.6170654296875,153.08942257610076,147.98217542358523,148.4938731423045,92964300.0,APPLE,,,,,,,,,,,,,,,
157.04530334472656,157.44876942008187,151.99711238572482,154.54581073699606,102300200.0,APPLE,,,,,,,,,,,,,,,
158.0588836669922,158.4328293113158,155.1165693039783,156.08093884327653,75615400.0,APPLE,,,,,,,,,,,,,,,
161.36532592773438,161.8573534009996,157.21261285213674,157.9506540620346,123511700.0,APPLE,,,,,,,,,,,,,,,
162.74298095703125,163.69751527513725,160.410760966115,160.90278834594352,95811400.0,APPLE,,,,,,,,,,,,,,,
166.12814331054688,166.71856719819857,162.28048532842047,162.87090921607214,81532000.0,APPLE,,,,,,,,,,,,,,,
167.49598693847656,169.88723307812018,164.9767938445975,165.31138391398235,98062700.0,APPLE,,,,,,,,,,,,,,,
171.29440307617188,171.3632790948045,167.49595146128627,168.33238891886882,90131400.0,APPLE,,,,,,,,,,,,,,,
171.93406677246094,172.48513509296794,169.99547749215097,171.10746429170044,80546200.0,APPLE,,,,,,,,,,,,,,,
172.80001831054688,172.92793521618862,169.2574152411662,169.42470274506977,90371900.0,APPLE,,,,,,,,,,,,,,,
176.10646057128906,176.15565130084448,173.52822668291532,173.8726518827145,100589400.0,APPLE,,,,,,,,,,,,,,,
174.9354248046875,176.7460820205957,173.88247896845155,175.7029863422026,92633200.0,APPLE,,,,,,,,,,,,,,,
171.82583618164062,175.19130232369773,171.61917803441048,175.00432947989117,103049300.0,APPLE,,,,,,,,,,,,,,,
171.53060913085938,172.09152763755276,169.19840379678678,171.2550749570232,78751300.0,APPLE,,,,,,,,,,,,,,,
175.59475708007812,175.64396282770502,171.65853751770197,171.7864694584347,76468400.0,APPLE,,,,,,,,,,,,,,,
172.26864624023438,175.45698948199342,171.6388517127187,174.66974256872732,73401800.0,APPLE,,,,,,,,,,,,,,,
169.09014892578125,170.86145068243167,167.4172586616336,169.61169680197753,89058800.0,APPLE,,,,,,,,,,,,,,,
169.39520263671875,170.59575076458447,167.14172361896223,168.4308330803216,77594700.0,APPLE,,,,,,,,,,,,,,,
167.37786865234375,169.04092358061774,166.50206052636017,169.04092358061774,76575500.0,APPLE,,,,,,,,,,,,,,,
163.10707092285156,166.33476922464124,162.8610572412183,166.0198795202021,72246700.0,APPLE,,,,,,,,,,,,,,,
164.98663330078125,167.1613860255376,163.98289318870957,165.34089363354275,79265200.0,APPLE,,,,,,,,,,,,,,,
167.68295288085938,168.31274743098942,164.11084372073287,164.72095296806577,70618900.0,APPLE,,,,,,,,,,,,,,,
162.6544189453125,168.5390777375964,162.4084052337266,167.8994330781819,75329400.0,APPLE,,,,,,,,,,,,,,,
162.43795776367188,163.94356063555975,160.96187533903773,161.3062855621602,69023900.0,APPLE,,,,,,,,,,,,,,,
164.7307586669922,165.14407487442162,161.29641720934256,162.38871857930025,67723800.0,APPLE,,,,,,,,,,,,,,,
164.56349182128906,166.18719136722032,163.45152002793873,166.06909457220715,67929800.0,APPLE,,,,,,,,,,,,,,,
163.76641845703125,168.79493971335873,163.26455585195845,166.21672062047585,87227800.0,APPLE,,,,,,,,,,,,,,,
159.2102508544922,165.19330701919603,158.9248815130789,163.80580088958305,84882400.0,APPLE,,,,,,,,,,,,,,,
160.28285217285156,160.5682214607871,155.9333317168137,158.55090609825874,96046400.0,APPLE,,,,,,,,,,,,,,,
154.2998046875,159.7514619922399,154.22107849702726,159.66290065876512,95623200.0,APPLE,,,,,,,,,,,,,,,
154.07345581054688,157.24209821717469,152.9024282829644,153.42397608702464,88063200.0,APPLE,,,,,,,,,,,,,,,
161.03074645996094,161.8967195942573,156.3958411813348,156.710745963074,130216800.0,APPLE,,,,,,,,,,,,,,,
155.13623046875,163.54990186297132,154.74261456190868,159.25942241026976,131747600.0,APPLE,,,,,,,,,,,,,,,
155.44131469726562,155.70699870242646,150.8260949299853,154.21124610323508,123055300.0,APPLE,,,,,,,,,,,,,,,
156.9370574951172,158.14745572719883,153.8274556953841,155.6282627909498,88966500.0,APPLE,,,,,,,,,,,,,,,
163.37277221679688,163.82542898874118,156.7205525613251,157.12401860863298,108256500.0,APPLE,,,,,,,,,,,,,,,
154.270263671875,161.46370131983915,152.479276862281,161.23737293708814,130525300.0,APPLE,,,,,,,,,,,,,,,
154.99957275390625,157.12825820261122,151.94451409858615,153.74798246172097,116124600.0,APPLE,,,,,,,,,,,,,,,
149.855224609375,153.5705662251753,149.29349706523496,152.68360662844097,131577900.0,APPLE,,,,,,,,,,,,,,,
152.2696990966797,154.46737635991622,150.71260627459526,153.26506437118704,115366700.0,APPLE,,,,,,,,,,,,,,,
144.37583923339844,153.19606667734942,143.69584140711092,151.2743434971103,142689800.0,APPLE,,,,,,,,,,,,,,,
140.4929656982422,144.08018734631574,136.78748878802156,140.69992744454566,182602000.0,APPLE,,,,,,,,,,,,,,,
144.9770050048828,145.95265608735048,141.03500230205145,142.49353909158592,113990900.0,APPLE,,,,,,,,,,,,,,,
143.4297637939453,145.38106598701418,142.08948225415682,143.43962842487466,86643800.0,APPLE,,,,,,,,,,,,,,,
147.07614135742188,147.5984555661727,144.55324673702833,146.70164625018603,78336300.0,APPLE,,,,,,,,,,,,,,,
138.7781982421875,145.22336538861344,137.87152447980347,144.72076550868903,109742900.0,APPLE,,,,,,,,,,,,,,,
135.3585205078125,139.6060259100609,134.61939501913687,137.8518359532745,136095600.0,APPLE,,,,,,,,,,,,,,,
135.59503173828125,138.65993938193793,130.68724267872005,137.07328272324338,137426100.0,APPLE,,,,,,,,,,,,,,,
141.03501892089844,141.1828380246541,135.65417798096212,135.79214749031698,117726300.0,APPLE,,,,,,,,,,,,,,,
138.32489013671875,139.91154699464488,135.3388239751479,138.7683624803835,104132700.0,APPLE,,,,,,,,,,,,,,,
138.48255920410156,139.73413423560646,136.33415991086508,136.42285136269513,92482700.0,APPLE,,,,,,,,,,,,,,,
141.6953125,142.24719057579537,135.15158738869113,135.3979626037819,90601500.0,APPLE,,,,,,,,,,,,,,,
147.47032165527344,147.50973506608682,143.15382385017716,143.28194375102797,90978500.0,APPLE,,,,,,,,,,,,,,,
146.6819305419922,148.47554915584195,144.71092900811684,146.90860654542266,103718400.0,APPLE,,,,,,,,,,,,,,,
146.55381774902344,149.53988370849348,145.53873817938137,147.72655096677192,74286600.0,APPLE,,,,,,,,,,,,,,,
149.017578125,149.07670576522273,144.7306437582719,145.6865807086683,72348100.0,APPLE,,,,,,,,,,,,,,,
143.27212524414062,145.82456895882646,142.36546622324047,144.770075780819,88570300.0,APPLE,,,,,,,,,,,,,,,
144.0210723876953,146.4158469197131,142.79904610031343,144.89816741340283,71598400.0,APPLE,,,,,,,,,,,,,,,
146.55381774902344,146.83960633947197,142.0106588574211,142.25703403584302,67808200.0,APPLE,,,,,,,,,,,,,,,
145.814697265625,147.69699226544608,145.3219468917094,146.42570291726497,53950200.0,APPLE,,,,,,,,,,,,,,,
140.5718231201172,145.80482957531117,140.46341743862806,144.9474487547002,69473000.0,APPLE,,,,,,,,,,,,,,,
135.14173889160156,138.71909681825093,135.07274661279172,138.24606061194729,91437900.0,APPLE,,,,,,,,,,,,,,,
129.9678192138672,133.23967326736573,129.5341965596281,130.94345514835987,122207100.0,APPLE,,,,,,,,,,,,,,,
130.83506774902344,131.94868835400084,129.57362805380447,131.19971323419813,84784300.0,APPLE,,,,,,,,,,,,,,,
133.46636962890625,135.34867981532068,130.24379275536234,132.34289928892184,91533000.0,APPLE,,,,,,,,,,,,,,,
128.17417907714844,130.47039680396443,127.16896446287808,130.16489408726036,108123900.0,APPLE,,,,,,,,,,,,,,,
129.6524658203125,131.15043105016284,127.92783964673345,128.18407944512376,134520300.0,APPLE,,,,,,,,,,,,,,,
133.89996337890625,135.07271151353063,131.3869488476208,131.48548988632155,81000500.0,APPLE,,,,,,,,,,,,,,,
133.3875274658203,135.76257275465719,131.96840403366457,132.8356344352228,73409200.0,APPLE,,,,,,,,,,,,,,,
136.2651824951172,136.58053489148253,133.66346131552876,134.83620952437622,72433800.0,APPLE,,,,,,,,,,,,,,,
139.60601806640625,139.85239321545572,137.74342254109405,137.87152739306867,89116800.0,APPLE,,,,,,,,,,,,,,,
139.60601806640625,141.40948596195392,138.92602024902237,140.63093206993196,70207900.0,APPLE,,,,,,,,,,,,,,,
135.4472198486328,141.34050987783795,135.32896457557,140.06922057977073,67083400.0,APPLE,,,,,,,,,,,,,,,
137.21124267578125,138.6303659287056,134.6883635761582,135.46691746181185,66242400.0,APPLE,,,,,,,,,,,,,,,
134.73764038085938,136.36371032139607,131.83041667995218,135.25995448479154,98964500.0,APPLE,,,,,,,,,,,,,,,
136.9156036376953,137.02400931509246,133.69302720857007,134.06750724522163,71051600.0,APPLE,,,,,,,,,,,,,,,
139.5074920654297,139.5567701133716,134.94461850939908,135.772450617196,73353800.0,APPLE,,,,,,,,,,,,,,,
140.84774780273438,142.03034554759492,139.03443025811183,139.30051963790794,74064300.0,APPLE,,,,,,,,,,,,,,,
144.22802734375,144.42512446788226,141.20253310502923,141.21238269809453,66253700.0,APPLE,,,,,,,,,,,,,,,
144.90802001953125,145.41063501342293,142.89760515660754,143.15382993164704,64547800.0,APPLE,,,,,,,,,,,,,,,
142.76947021484375,144.51381052529135,141.6952781464939,143.5578737194986,63141600.0,APPLE,,,,,,,,,,,,,,,
143.74510192871094,146.29754458624,142.94684893861873,143.64654586479216,77588800.0,APPLE,,,,,,,,,,,,,,,
143.38050842285156,144.3265807145126,140.0593606954875,140.91675656689353,71185600.0,APPLE,,,,,,,,,,,,,,,
146.3173065185547,146.7903426970183,141.1729910854223,141.9909585625348,78140700.0,APPLE,,,,,,,,,,,,,,,
147.99261474609375,148.67261252680902,146.05117747327142,147.60827013580402,76259900.0,APPLE,,,,,,,,,,,,,,,
144.9375762939453,149.37232886647305,144.57293085689554,148.55436158747918,81420900.0,APPLE,,,,,,,,,,,,,,,
148.81060791015625,149.0372688640094,144.77991359630315,145.77526390456921,82982400.0,APPLE,,,,,,,,,,,,,,,
150.82101440429688,151.49116267268522,148.18972944635095,148.9288549414216,64823400.0,APPLE,,,,,,,,,,,,,,,
153.09751892089844,153.3143302483906,149.73695838231532,152.25983742490192,65086600.0,APPLE,,,,,,,,,,,,,,,
151.8557891845703,154.01403798046638,151.18565597102892,153.13694301712763,66675400.0,APPLE,,,,,,,,,,,,,,,
150.73233032226562,152.7920231935369,150.07204665223094,151.7769586670234,53623900.0,APPLE,,,,,,,,,,,,,,,
149.4019012451172,150.87028755705626,148.61349773507445,150.05232023117222,55138700.0,APPLE,,,,,,,,,,,,,,,
154.5166473388672,155.04882613514658,149.95378934695273,150.36769783431046,78620700.0,APPLE,,,,,,,,,,,,,,,
155.06854248046875,155.3543310693815,152.17116799178928,154.70389699283152,81378700.0,APPLE,,,,,,,,,,,,,,,
160.15371704101562,161.257488076031,157.1873652790473,158.90214195015406,101786900.0,APPLE,,,,,,,,,,,,,,,
159.168212890625,161.2180561543135,158.55720726769144,158.6754625398599,67829400.0,APPLE,,,,,,,,,,,,,,,
157.68995666503906,160.05516729364513,157.31547663627524,157.77866315380257,59907000.0,APPLE,,,,,,,,,,,,,,,
163.72125244140625,164.17457438761855,158.41925333428367,158.50794479712317,82507500.0,APPLE,,,,,,,,,,,,,,,
163.4058837890625,164.76587969298566,162.04588788513934,163.60298093980023,55474100.0,APPLE,,,,,,,,,,,,,,,
163.1789093017578,163.67234414686934,160.85975950635904,161.0670087670179,56697000.0,APPLE,,,,,,,,,,,,,,,
162.70518493652344,165.60658394853183,162.04398411639912,164.18548932563507,60276900.0,APPLE,,,,,,,,,,,,,,,
162.7545166015625,163.64270818917976,161.1064463388297,161.86634007237882,63135500.0,APPLE,,,,,,,,,,,,,,,
167.017822265625,167.11650019395563,164.7085358778416,165.4782929876242,70170500.0,APPLE,,,,,,,,,,,,,,,
166.27769470214844,168.74486915287414,165.9816307563738,167.82707242681653,57149200.0,APPLE,,,,,,,,,,,,,,,
169.84027099609375,169.9093440404782,167.1757109224635,167.59020942251294,68039400.0,APPLE,,,,,,,,,,,,,,,
170.9159393310547,171.1133102288565,169.10010297778325,169.2678689938365,54091700.0,APPLE,,,,,,,,,,,,,,,
170.75802612304688,171.4291052045612,169.406019744618,170.51130875130826,56377100.0,APPLE,,,,,,,,,,,,,,,
172.2581024169922,173.83708484024334,170.30410470369227,170.50147562429416,79542000.0,APPLE,,,,,,,,,,,,,,,
171.86334228515625,172.60349451732048,170.8468677576589,171.4686004513763,62290100.0,APPLE,,,,,,,,,,,,,,,
169.2678680419922,171.45871962967124,169.06061881248345,170.75803562921558,70346300.0,APPLE,,,,,,,,,,,,,,,
165.3697509765625,167.62967580149297,164.94538920566245,167.461909771558,69026800.0,APPLE,,,,,,,,,,,,,,,
165.03421020507812,166.494788154392,164.46182399117447,164.88618577839446,54147100.0,APPLE,,,,,,,,,,,,,,,
165.33026123046875,165.90264739975865,164.06706935977206,165.12302704926418,53841500.0,APPLE,,,,,,,,,,,,,,,
167.7974395751953,167.9059958352742,166.13950584864693,166.56385255540565,51218200.0,APPLE,,,,,,,,,,,,,,,
161.47158813476562,168.80403659370677,161.41237837214825,168.33034343433388,78961000.0,APPLE,,,,,,,,,,,,,,,
159.26101684570312,160.76104775775735,157.72150271792214,159.0340260013609,73314000.0,APPLE,,,,,,,,,,,,,,,
156.82345581054688,160.42552392043874,155.64907854678992,160.00117720950024,77906200.0,APPLE,,,,,,,,,,,,,,,
155.1556396484375,158.47152210531658,155.07668827346,158.20506309707196,87991100.0,APPLE,,,,,,,,,,,,,,,
155.88592529296875,156.3398768664933,152.6391159459931,154.58325022090398,74229900.0,APPLE,,,,,,,,,,,,,,,
153.76412963867188,158.2543887367361,152.93516289828764,157.65239775798332,76957800.0,APPLE,,,,,,,,,,,,,,,
152.50094604492188,155.0273296121399,151.6719792603848,154.4154753271388,73714800.0,APPLE,,,,,,,,,,,,,,,
153.9121856689453,154.61285463504657,151.59303614241935,152.78715495485997,87449600.0,APPLE,,,,,,,,,,,,,,,
152.43191528320312,154.30696187182605,150.6752731929366,152.6095446183948,84923800.0,APPLE,,,,,,,,,,,,,,,
155.3036651611328,155.74776853082003,152.71807161072002,153.42861893209738,68028800.0,APPLE,,,,,,,,,,,,,,,
161.28407287597656,162.10317635640433,157.2083121383532,157.49449766359504,104956000.0,APPLE,,,,,,,,,,,,,,,
151.82000732421875,158.4320302699307,151.35617743298022,157.80043436290458,122656600.0,APPLE,,,,,,,,,,,,,,,
153.2707061767578,155.0372110898694,151.59303096684667,152.75752979849568,87965400.0,APPLE,,,,,,,,,,,,,,,
150.36932373046875,153.2016498653033,149.39233241450626,152.61938532747467,90481100.0,APPLE,,,,,,,,,,,,,,,
148.7212371826172,149.36271142090462,146.4218293394224,149.22455028716234,162278800.0,APPLE,,,,,,,,,,,,,,,
152.45159912109375,152.53055048964774,147.14225134713436,147.34948551345897,81474200.0,APPLE,,,,,,,,,,,,,,,
154.83981323242188,156.00432703299086,151.06997970170357,151.38577010052077,107689800.0,APPLE,,,,,,,,,,,,,,,
151.70159912109375,156.6556888275703,151.5831795854477,155.27406232514645,101696800.0,APPLE,,,,,,,,,,,,,,,
150.73446655273438,152.44174672656402,148.92849339656019,150.37919289810281,86652500.0,APPLE,,,,,,,,,,,,,,,
148.45477294921875,149.4811256708757,146.60933178685332,149.20480341314504,96029900.0,APPLE,,,,,,,,,,,,,,,
148.79031372070312,151.75092212100176,147.67514640455875,147.6948880102553,93339400.0,APPLE,,,,,,,,,,,,,,,
149.767333984375,152.68847479986027,147.98110231146464,150.734477091982,84442700.0,APPLE,,,,,,,,,,,,,,,
147.87252807617188,148.6620267188795,142.93818038229188,145.7014181025515,146691400.0,APPLE,,,,,,,,,,,,,,,
140.6091766357422,144.79350916804302,138.83280834097133,144.18165483368003,128138200.0,APPLE,,,,,,,,,,,,,,,
136.3853759765625,141.2210460611346,136.18800506786133,139.42493615755308,124925300.0,APPLE,,,,,,,,,,,,,,,
140.5795440673828,141.1914133396826,135.8820511093635,136.395227417554,114311700.0,APPLE,,,,,,,,,,,,,,,
144.181640625,144.30006014683647,142.36578929238382,143.12568302717952,87830100.0,APPLE,,,,,,,,,,,,,,,
144.47769165039062,145.44483462169993,141.13220458118386,142.17829892107557,79471000.0,APPLE,,,,,,,,,,,,,,,
143.52044677734375,145.60274235287363,143.31321258240413,143.895462065149,68402200.0,APPLE,,,,,,,,,,,,,,,
138.25054931640625,141.2210362492612,137.61895341738395,140.66837666148692,85925600.0,APPLE,,,,,,,,,,,,,,,
138.5762176513672,140.02691706572585,136.7505180551927,138.5762176513672,74899000.0,APPLE,,,,,,,,,,,,,,,
137.15512084960938,139.49401183769913,136.40510543994947,138.06303899554518,77033700.0,APPLE,,,,,,,,,,,,,,,
136.5235137939453,138.51699426564903,136.34588452399208,137.30314907900447,70433700.0,APPLE,,,,,,,,,,,,,,,
141.1125030517578,141.70461583345536,132.60567604457702,133.21754549496526,113224000.0,APPLE,,,,,,,,,,,,,,,
136.56301879882812,142.62239748423457,136.37551116721934,142.41514824444727,88598000.0,APPLE,,,,,,,,,,,,,,,
140.54010009765625,141.02365655306738,138.4281998048671,139.21769847828358,85250900.0,APPLE,,,,,,,,,,,,,,,
141.8625030517578,144.77376532008952,138.76373315265158,143.57966155321216,99136600.0,APPLE,,,,,,,,,,,,,,,
141.9710693359375,143.04675364711534,139.64205634508835,139.8295639891064,61758300.0,APPLE,,,,,,,,,,,,,,,
141.5072021484375,143.97437563945456,140.77691337406094,141.1420652904652,64522000.0,APPLE,,,,,,,,,,,,,,,
145.33627319335938,145.90865930136042,140.77692593540152,140.99403842665825,86548600.0,APPLE,,,,,,,,,,,,,,,
147.48764038085938,148.25739736853123,144.08294369562876,145.25732078304517,75981900.0,APPLE,,,,,,,,,,,,,,,
150.3397216796875,150.48776116501867,147.39885428402872,148.1192649256449,74732300.0,APPLE,,,,,,,,,,,,,,,
147.3889617919922,149.99429659795183,146.09615013348827,148.97782224560154,88194300.0,APPLE,,,,,,,,,,,,,,,
142.8987274169922,147.09292340264514,142.23752656273683,146.12579536819774,109180200.0,APPLE,,,,,,,,,,,,,,,
153.695068359375,155.4319533375391,145.87906336998515,146.25406355734995,164762400.0,APPLE,,,,,,,,,,,,,,,
151.32656860351562,152.21476020669766,149.92521569193562,151.14893931793952,97943200.0,APPLE,,,,,,,,,,,,,,,
148.67190551757812,153.4088828100258,147.17187450407766,153.04374586124993,80379300.0,APPLE,,,,,,,,,,,,,,,
143.1256866455078,150.1719344831505,143.09608176430027,146.9942133937789,93604600.0,APPLE,,,,,,,,,,,,,,,
137.0564727783203,140.9250003088778,136.9281748948541,140.19471128840124,97918500.0,APPLE,,,,,,,,,,,,,,,
136.78956604003906,141.03025327243037,132.83553912246873,140.45691755937278,140814800.0,APPLE,,,,,,,,,,,,,,,
137.32334899902344,137.55070131674174,134.1107022229699,135.53415428478314,83374600.0,APPLE,,,,,,,,,,,,,,,
137.89666748046875,139.8044779338877,135.9097746908865,138.796212085486,89908500.0,APPLE,,,,,,,,,,,,,,,
133.31991577148438,136.95762887030236,133.04313505654818,136.90820051047422,74917800.0,APPLE,,,,,,,,,,,,,,,
145.18197631835938,145.18197631835938,137.8966866598679,139.61669377296678,118854000.0,APPLE,,,,,,,,,,,,,,,
147.97943115234375,148.285865777023,142.7106893014463,144.14403590087628,93979700.0,APPLE,,,,,,,,,,,,,,,
146.57574462890625,148.55275765609238,145.7355080589872,147.25781653663145,73374100.0,APPLE,,,,,,,,,,,,,,,
148.3155517578125,151.82475387007386,146.85256593568872,150.47050439791028,89868300.0,APPLE,,,,,,,,,,,,,,,
147.07989501953125,148.14748399123684,145.5971350727314,147.41599873753398,64218300.0,APPLE,,,,,,,,,,,,,,,
148.98773193359375,149.73899160011717,144.47024904717685,144.747029718181,80389400.0,APPLE,,,,,,,,,,,,,,,
149.55117797851562,150.9449761011956,148.24635692578445,150.55945907613687,74829600.0,APPLE,,,,,,,,,,,,,,,
146.30886840820312,148.6417447784354,146.02220810744817,148.43416682216127,58724100.0,APPLE,,,,,,,,,,,,,,,
148.45391845703125,148.6911654782662,145.24127190945183,146.42749193221246,51804100.0,APPLE,,,,,,,,,,,,,,,
149.33372497558594,150.08498469071404,147.62359740352187,147.73233375155243,58301400.0,APPLE,,,,,,,,,,,,,,,
146.40773010253906,147.16888449613631,145.42910302505686,146.6054284287757,35195900.0,APPLE,,,,,,,,,,,,,,,
142.56243896484375,144.95462339373816,141.73209694821898,143.47186332830165,69246000.0,APPLE,,,,,,,,,,,,,,,
139.54747009277344,143.14563338917574,138.7369025521412,142.63160575157164,83763800.0,APPLE,,,,,,,,,,,,,,,
146.32864379882812,147.01071582680532,138.9346179969114,139.7748396315525,111380900.0,APPLE,,,,,,,,,,,,,,,
146.60540771484375,147.4159903463265,144.92494955414173,146.50656610739853,71250400.0,APPLE,,,,,,,,,,,,,,,
146.1111602783203,146.29897894842466,143.9759823709456,144.28243209151336,65447400.0,APPLE,,,,,,,,,,,,,,,
144.9447479248047,149.18543519719876,144.0946315261712,146.07164500360574,68826400.0,APPLE,,,,,,,,,,,,,,,
141.26748657226562,145.60703008872727,140.28885957535718,145.3796777864446,64727200.0,APPLE,,,,,,,,,,,,,,,
139.32012939453125,141.72219330934035,138.39093073198447,140.55576270463825,69721100.0,APPLE,,,,,,,,,,,,,,,
141.01046752929688,141.87047857115377,139.47829428917862,140.7238072376209,62128300.0,APPLE,,,,,,,,,,,,,,,
