Price,Close,High,Low,Open,Volume,company_name
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,
Date,,,,,,
2022-05-25,138.48255920410156,139.73413423560646,136.33415991086508,136.42285136269513,92482700,APPLE
2022-05-26,141.6953125,142.24719057579537,135.15158738869113,135.3979626037819,90601500,APPLE
2022-05-27,147.47032165527344,147.50973506608682,143.15382385017716,143.28194375102797,90978500,APPLE
2022-05-31,146.6819305419922,148.47554915584195,144.71092900811684,146.90860654542266,103718400,APPLE
2022-06-01,146.55381774902344,149.53988370849348,145.53873817938137,147.72655096677192,74286600,APPLE
2022-06-02,149.017578125,149.07670576522273,144.7306437582719,145.6865807086683,72348100,APPLE
2022-06-03,143.27212524414062,145.82456895882646,142.36546622324047,144.770075780819,88570300,APPLE
2022-06-06,144.0210723876953,146.4158469197131,142.79904610031343,144.89816741340283,71598400,APPLE
2022-06-07,146.55381774902344,146.83960633947197,142.0106588574211,142.25703403584302,67808200,APPLE
2022-06-08,145.814697265625,147.69699226544608,145.3219468917094,146.42570291726497,53950200,APPLE
2022-06-09,140.5718231201172,145.80482957531117,140.46341743862806,144.9474487547002,69473000,APPLE
2022-06-10,135.14173889160156,138.71909681825093,135.07274661279172,138.24606061194729,91437900,APPLE
2022-06-13,129.9678192138672,133.23967326736573,129.5341965596281,130.94345514835987,122207100,APPLE
2022-06-14,130.83506774902344,131.94868835400084,129.57362805380447,131.19971323419813,84784300,APPLE
2022-06-15,133.46636962890625,135.34867981532068,130.24379275536234,132.34289928892184,91533000,APPLE
2022-06-16,128.17417907714844,130.47039680396443,127.16896446287808,130.16489408726036,108123900,APPLE
2022-06-17,129.6524658203125,131.15043105016284,127.92783964673345,128.18407944512376,134520300,APPLE
2022-06-21,133.89996337890625,135.07271151353063,131.3869488476208,131.48548988632155,81000500,APPLE
2022-06-22,133.3875274658203,135.76257275465719,131.96840403366457,132.8356344352228,73409200,APPLE
2022-06-23,136.2651824951172,136.58053489148253,133.66346131552876,134.83620952437622,72433800,APPLE
2022-06-24,139.60601806640625,139.85239321545572,137.74342254109405,137.87152739306867,89116800,APPLE
2022-06-27,139.60601806640625,141.40948596195392,138.92602024902237,140.63093206993196,70207900,APPLE
2022-06-28,135.4472198486328,141.34050987783795,135.32896457557,140.06922057977073,67083400,APPLE
2022-06-29,137.21124267578125,138.6303659287056,134.6883635761582,135.46691746181185,66242400,APPLE
2022-06-30,134.73764038085938,136.36371032139607,131.83041667995218,135.25995448479154,98964500,APPLE
2022-07-01,136.9156036376953,137.02400931509246,133.69302720857007,134.06750724522163,71051600,APPLE
2022-07-05,139.5074920654297,139.5567701133716,134.94461850939908,135.772450617196,73353800,APPLE
2022-07-06,140.84774780273438,142.03034554759492,139.03443025811183,139.30051963790794,74064300,APPLE
2022-07-07,144.22802734375,144.42512446788226,141.20253310502923,141.21238269809453,66253700,APPLE
2022-07-08,144.90802001953125,145.41063501342293,142.89760515660754,143.15382993164704,64547800,APPLE
2022-07-11,142.76947021484375,144.51381052529135,141.6952781464939,143.5578737194986,63141600,APPLE
2022-07-12,143.74510192871094,146.29754458624,142.94684893861873,143.64654586479216,77588800,APPLE
2022-07-13,143.38050842285156,144.3265807145126,140.0593606954875,140.91675656689353,71185600,APPLE
2022-07-14,146.3173065185547,146.7903426970183,141.1729910854223,141.9909585625348,78140700,APPLE
2022-07-15,147.99261474609375,148.67261252680902,146.05117747327142,147.60827013580402,76259900,APPLE
2022-07-18,144.9375762939453,149.37232886647305,144.57293085689554,148.55436158747918,81420900,APPLE
2022-07-19,148.81060791015625,149.0372688640094,144.77991359630315,145.77526390456921,82982400,APPLE
2022-07-20,150.82101440429688,151.49116267268522,148.18972944635095,148.9288549414216,64823400,APPLE
2022-07-21,153.09751892089844,153.3143302483906,149.73695838231532,152.25983742490192,65086600,APPLE
2022-07-22,151.8557891845703,154.01403798046638,151.18565597102892,153.13694301712763,66675400,APPLE
2022-07-25,150.73233032226562,152.7920231935369,150.07204665223094,151.7769586670234,53623900,APPLE
2022-07-26,149.4019012451172,150.87028755705626,148.61349773507445,150.05232023117222,55138700,APPLE
2022-07-27,154.5166473388672,155.04882613514658,149.95378934695273,150.36769783431046,78620700,APPLE
2022-07-28,155.06854248046875,155.3543310693815,152.17116799178928,154.70389699283152,81378700,APPLE
2022-07-29,160.15371704101562,161.257488076031,157.1873652790473,158.90214195015406,101786900,APPLE
2022-08-01,159.168212890625,161.2180561543135,158.55720726769144,158.6754625398599,67829400,APPLE
2022-08-02,157.68995666503906,160.05516729364513,157.31547663627524,157.77866315380257,59907000,APPLE
2022-08-03,163.72125244140625,164.17457438761855,158.41925333428367,158.50794479712317,82507500,APPLE
2022-08-04,163.4058837890625,164.76587969298566,162.04588788513934,163.60298093980023,55474100,APPLE
2022-08-05,163.1789093017578,163.67234414686934,160.85975950635904,161.0670087670179,56697000,APPLE
2022-08-08,162.70518493652344,165.60658394853183,162.04398411639912,164.18548932563507,60276900,APPLE
2022-08-09,162.7545166015625,163.64270818917976,161.1064463388297,161.86634007237882,63135500,APPLE
2022-08-10,167.017822265625,167.11650019395563,164.7085358778416,165.4782929876242,70170500,APPLE
2022-08-11,166.27769470214844,168.74486915287414,165.9816307563738,167.82707242681653,57149200,APPLE
2022-08-12,169.84027099609375,169.9093440404782,167.1757109224635,167.59020942251294,68039400,APPLE
2022-08-15,170.9159393310547,171.1133102288565,169.10010297778325,169.2678689938365,54091700,APPLE
2022-08-16,170.75802612304688,171.4291052045612,169.406019744618,170.51130875130826,56377100,APPLE
2022-08-17,172.2581024169922,173.83708484024334,170.30410470369227,170.50147562429416,79542000,APPLE
2022-08-18,171.86334228515625,172.60349451732048,170.8468677576589,171.4686004513763,62290100,APPLE
2022-08-19,169.2678680419922,171.45871962967124,169.06061881248345,170.75803562921558,70346300,APPLE
2022-08-22,165.3697509765625,167.62967580149297,164.94538920566245,167.461909771558,69026800,APPLE
2022-08-23,165.03421020507812,166.494788154392,164.46182399117447,164.88618577839446,54147100,APPLE
2022-08-24,165.33026123046875,165.90264739975865,164.06706935977206,165.12302704926418,53841500,APPLE
2022-08-25,167.7974395751953,167.9059958352742,166.13950584864693,166.56385255540565,51218200,APPLE
2022-08-26,161.47158813476562,168.80403659370677,161.41237837214825,168.33034343433388,78961000,APPLE
2022-08-29,159.26101684570312,160.76104775775735,157.72150271792214,159.0340260013609,73314000,APPLE
2022-08-30,156.82345581054688,160.42552392043874,155.64907854678992,160.00117720950024,77906200,APPLE
2022-08-31,155.1556396484375,158.47152210531658,155.07668827346,158.20506309707196,87991100,APPLE
2022-09-01,155.88592529296875,156.3398768664933,152.6391159459931,154.58325022090398,74229900,APPLE
2022-09-02,153.76412963867188,158.2543887367361,152.93516289828764,157.65239775798332,76957800,APPLE
2022-09-06,152.50094604492188,155.0273296121399,151.6719792603848,154.4154753271388,73714800,APPLE
2022-09-07,153.9121856689453,154.61285463504657,151.59303614241935,152.78715495485997,87449600,APPLE
2022-09-08,152.43191528320312,154.30696187182605,150.6752731929366,152.6095446183948,84923800,APPLE
2022-09-09,155.3036651611328,155.74776853082003,152.71807161072002,153.42861893209738,68028800,APPLE
2022-09-12,161.28407287597656,162.10317635640433,157.2083121383532,157.49449766359504,104956000,APPLE
2022-09-13,151.82000732421875,158.4320302699307,151.35617743298022,157.80043436290458,122656600,APPLE
2022-09-14,153.2707061767578,155.0372110898694,151.59303096684667,152.75752979849568,87965400,APPLE
2022-09-15,150.36932373046875,153.2016498653033,149.39233241450626,152.61938532747467,90481100,APPLE
2022-09-16,148.7212371826172,149.36271142090462,146.4218293394224,149.22455028716234,162278800,APPLE
2022-09-19,152.45159912109375,152.53055048964774,147.14225134713436,147.34948551345897,81474200,APPLE
2022-09-20,154.83981323242188,156.00432703299086,151.06997970170357,151.38577010052077,107689800,APPLE
2022-09-21,151.70159912109375,156.6556888275703,151.5831795854477,155.27406232514645,101696800,APPLE
2022-09-22,150.73446655273438,152.44174672656402,148.92849339656019,150.37919289810281,86652500,APPLE
2022-09-23,148.45477294921875,149.4811256708757,146.60933178685332,149.20480341314504,96029900,APPLE
2022-09-26,148.79031372070312,151.75092212100176,147.67514640455875,147.6948880102553,93339400,APPLE
2022-09-27,149.767333984375,152.68847479986027,147.98110231146464,150.734477091982,84442700,APPLE
2022-09-28,147.87252807617188,148.6620267188795,142.93818038229188,145.7014181025515,146691400,APPLE
2022-09-29,140.6091766357422,144.79350916804302,138.83280834097133,144.18165483368003,128138200,APPLE
2022-09-30,136.3853759765625,141.2210460611346,136.18800506786133,139.42493615755308,124925300,APPLE
2022-10-03,140.5795440673828,141.1914133396826,135.8820511093635,136.395227417554,114311700,APPLE
2022-10-04,144.181640625,144.30006014683647,142.36578929238382,143.12568302717952,87830100,APPLE
2022-10-05,144.47769165039062,145.44483462169993,141.13220458118386,142.17829892107557,79471000,APPLE
2022-10-06,143.52044677734375,145.60274235287363,143.31321258240413,143.895462065149,68402200,APPLE
2022-10-07,138.25054931640625,141.2210362492612,137.61895341738395,140.66837666148692,85925600,APPLE
2022-10-10,138.5762176513672,140.02691706572585,136.7505180551927,138.5762176513672,74899000,APPLE
2022-10-11,137.15512084960938,139.49401183769913,136.40510543994947,138.06303899554518,77033700,APPLE
2022-10-12,136.5235137939453,138.51699426564903,136.34588452399208,137.30314907900447,70433700,APPLE
2022-10-13,141.1125030517578,141.70461583345536,132.60567604457702,133.21754549496526,113224000,APPLE
2022-10-14,136.56301879882812,142.62239748423457,136.37551116721934,142.41514824444727,88598000,APPLE
2022-10-17,140.54010009765625,141.02365655306738,138.4281998048671,139.21769847828358,85250900,APPLE
2022-10-18,141.8625030517578,144.77376532008952,138.76373315265158,143.57966155321216,99136600,APPLE
2022-10-19,141.9710693359375,143.04675364711534,139.64205634508835,139.8295639891064,61758300,APPLE
2022-10-20,141.5072021484375,143.97437563945456,140.77691337406094,141.1420652904652,64522000,APPLE
2022-10-21,145.33627319335938,145.90865930136042,140.77692593540152,140.99403842665825,86548600,APPLE
2022-10-24,147.48764038085938,148.25739736853123,144.08294369562876,145.25732078304517,75981900,APPLE
2022-10-25,150.3397216796875,150.48776116501867,147.39885428402872,148.1192649256449,74732300,APPLE
2022-10-26,147.3889617919922,149.99429659795183,146.09615013348827,148.97782224560154,88194300,APPLE
2022-10-27,142.8987274169922,147.09292340264514,142.23752656273683,146.12579536819774,109180200,APPLE
2022-10-28,153.695068359375,155.4319533375391,145.87906336998515,146.25406355734995,164762400,APPLE
2022-10-31,151.32656860351562,152.21476020669766,149.92521569193562,151.14893931793952,97943200,APPLE
2022-11-01,148.67190551757812,153.4088828100258,147.17187450407766,153.04374586124993,80379300,APPLE
2022-11-02,143.1256866455078,150.1719344831505,143.09608176430027,146.9942133937789,93604600,APPLE
2022-11-03,137.0564727783203,140.9250003088778,136.9281748948541,140.19471128840124,97918500,APPLE
2022-11-04,136.78956604003906,141.03025327243037,132.83553912246873,140.45691755937278,140814800,APPLE
2022-11-07,137.32334899902344,137.55070131674174,134.1107022229699,135.53415428478314,83374600,APPLE
2022-11-08,137.89666748046875,139.8044779338877,135.9097746908865,138.796212085486,89908500,APPLE
2022-11-09,133.31991577148438,136.95762887030236,133.04313505654818,136.90820051047422,74917800,APPLE
2022-11-10,145.18197631835938,145.18197631835938,137.8966866598679,139.61669377296678,118854000,APPLE
2022-11-11,147.97943115234375,148.285865777023,142.7106893014463,144.14403590087628,93979700,APPLE
2022-11-14,146.57574462890625,148.55275765609238,145.7355080589872,147.25781653663145,73374100,APPLE
2022-11-15,148.3155517578125,151.82475387007386,146.85256593568872,150.47050439791028,89868300,APPLE
2022-11-16,147.07989501953125,148.14748399123684,145.5971350727314,147.41599873753398,64218300,APPLE
2022-11-17,148.98773193359375,149.73899160011717,144.47024904717685,144.747029718181,80389400,APPLE
2022-11-18,149.55117797851562,150.9449761011956,148.24635692578445,150.55945907613687,74829600,APPLE
2022-11-21,146.30886840820312,148.6417447784354,146.02220810744817,148.43416682216127,58724100,APPLE
2022-11-22,148.45391845703125,148.6911654782662,145.24127190945183,146.42749193221246,51804100,APPLE
2022-11-23,149.33372497558594,150.08498469071404,147.62359740352187,147.73233375155243,58301400,APPLE
2022-11-25,146.40773010253906,147.16888449613631,145.42910302505686,146.6054284287757,35195900,APPLE
2022-11-28,142.56243896484375,144.95462339373816,141.73209694821898,143.47186332830165,69246000,APPLE
2022-11-29,139.54747009277344,143.14563338917574,138.7369025521412,142.63160575157164,83763800,APPLE
2022-11-30,146.32864379882812,147.01071582680532,138.9346179969114,139.7748396315525,111380900,APPLE
2022-12-01,146.60540771484375,147.4159903463265,144.92494955414173,146.50656610739853,71250400,APPLE
2022-12-02,146.1111602783203,146.29897894842466,143.9759823709456,144.28243209151336,65447400,APPLE
2022-12-05,144.9447479248047,149.18543519719876,144.0946315261712,146.07164500360574,68826400,APPLE
2022-12-06,141.26748657226562,145.60703008872727,140.28885957535718,145.3796777864446,64727200,APPLE
2022-12-07,139.32012939453125,141.72219330934035,138.39093073198447,140.55576270463825,69721100,APPLE
2022-12-08,141.01046752929688,141.87047857115377,139.47829428917862,140.7238072376209,62128300,APPLE
2022-12-09,140.5260772705078,143.8968878063127,139.28054951920961,140.70400118731553,76097000,APPLE
2022-12-12,142.829345703125,142.83922534059286,139.43875970806542,141.05991017433828,70462700,APPLE
2022-12-13,143.7980499267578,148.2463294293383,142.5821910860748,147.7817301412846,93886200,APPLE
2022-12-14,141.5640411376953,144.9743859949628,139.5375995292449,143.67944472283807,82291200,APPLE
2022-12-15,134.93115234375,140.17024039649047,134.46655303010576,139.48816842184618,98931900,APPLE
2022-12-16,132.96405029296875,136.06796118297987,132.19301616053025,135.11900305847902,160156900,APPLE
2022-12-19,130.84864807128906,133.64612429167383,129.8107279362941,133.55716229440299,79592600,APPLE
2022-12-20,130.77943420410156,131.7185125149171,128.39712953221752,129.87988952300458,77432800,APPLE
2022-12-21,133.89321899414062,135.2375886040089,131.224254130209,131.45160643001654,85928000,APPLE
2022-12-22,130.71022033691406,133.0134424692819,128.802409885042,132.80586453500828,77852100,APPLE
2022-12-23,130.34451293945312,130.89807435826336,128.1500265410144,129.41531409355704,63814900,APPLE
2022-12-27,128.53550720214844,129.8996510860134,127.24056601774359,129.86999709579138,69007800,APPLE
2022-12-28,124.59137725830078,129.52402325835672,124.42333294025542,128.17965363057965,85438400,APPLE
2022-12-29,128.12034606933594,128.9803420184741,126.26195630324504,126.51896259932623,75703700,APPLE
2022-12-30,128.43666076660156,128.45643512279935,125.9654017030859,126.93414153068441,77034200,APPLE
2023-01-03,123.63252258300781,129.39551044224086,122.74286511723291,128.7826411649236,112117500,APPLE
2023-01-04,124.90770721435547,127.18127564102066,123.64241984503863,125.43161455867813,89113600,APPLE
2023-01-05,123.58309936523438,126.30149268134268,123.32609306355886,125.66884902202133,80962700,APPLE
2023-01-06,128.13021850585938,128.79251610668766,123.45458659001618,124.56171667837158,87754700,APPLE
2023-01-09,128.65415954589844,131.87670150653418,128.39715319682298,128.97048897560737,70790800,APPLE
2023-01-10,129.22747802734375,129.75138537718297,126.64747490986099,128.76287866678214,63896200,APPLE
2023-01-11,131.9557647705078,131.9755240444425,128.9605906771462,129.74150433319187,69458900,APPLE
2023-01-12,131.87667846679688,132.71690008626126,129.92931912019301,132.34127780837738,71379600,APPLE
2023-01-13,133.21115112304688,133.36931580754018,130.14678954891528,130.51253218381837,57809700,APPLE
2023-01-17,134.37757873535156,135.7120534872366,132.58838434758803,133.28033589487055,63646600,APPLE
2023-01-18,133.656005859375,137.016922815115,133.47806679892827,135.2475023487297,69672800,APPLE
2023-01-19,133.71531677246094,134.68404919653628,132.23255659782018,132.53899128723262,58280400,APPLE
2023-01-20,136.28541564941406,136.43370070636414,132.67737218152695,133.72518688361293,80223600,APPLE
2023-01-23,139.48817443847656,141.67278077878365,136.31506144495467,136.5325341153351,81760300,APPLE
2023-01-24,140.89186096191406,141.514625019409,138.6874952095744,138.69737484670043,66435100,APPLE
2023-01-25,140.2295684814453,140.79300948686725,137.21461987031523,139.2707157250627,65799300,APPLE
2023-01-26,142.30545043945312,142.59211078456946,140.26911369162724,141.52452159398862,54105100,APPLE
2023-01-27,144.25277709960938,145.53783884062292,141.43554202324185,141.51462437013356,70555800,APPLE
2023-01-30,141.35646057128906,143.8771557170406,141.20819059706298,143.29394037386407,64015300,APPLE
2023-01-31,142.63162231445312,142.68105066516867,140.64472931637368,141.05990031223737,65874500,APPLE
2023-02-01,143.75851440429688,144.92496009089808,139.69576656602072,142.31530314667881,77663600,APPLE
2023-02-02,149.08656311035156,149.4424109834998,146.46701173795722,147.18861728641792,118339000,APPLE
2023-02-03,152.72425842285156,155.57116204732878,146.13092169771272,146.32861998643196,154357300,APPLE
2023-02-06,149.98609924316406,151.34036351523568,149.0470210083263,150.8164562342184,69858300,APPLE
2023-02-07,152.87255859375,153.4458943027817,148.9086520667493,148.9086520667493,83322600,APPLE
2023-02-08,150.17393493652344,152.80336635897712,149.43255491704016,152.11141469080906,64120100,APPLE
2023-02-09,149.13600158691406,152.55624141902396,148.6911765868534,152.0125597152097,56007100,APPLE
2023-02-10,149.5023193359375,149.82902644753565,147.73019724066455,147.9678065326758,57450700,APPLE
2023-02-13,152.31396484375,152.71985991539307,149.41321016170093,149.44290943263957,62199000,APPLE
2023-02-14,151.67044067382812,152.23475701699866,149.35380697400552,150.60122163396125,61707600,APPLE
2023-02-15,153.77919006347656,153.94749097395436,151.35365383790918,151.58135329250317,65573800,APPLE
2023-02-16,152.17535400390625,154.76919088525318,151.8189476677602,151.97733873436857,68167900,APPLE
2023-02-17,151.0269317626953,151.47243590583543,149.34390771836374,150.8289315997935,59144100,APPLE
2023-02-21,146.99755859375,149.7894107206676,146.92826533516197,148.70038717333577,58867200,APPLE
2023-02-22,147.4232940673828,148.45290411559392,145.69076597475495,147.38368496565576,51011300,APPLE
2023-02-23,147.90838623046875,148.83900369928494,145.76996312428713,148.59149969615066,48394200,APPLE
2023-02-24,145.24525451660156,145.72045796846467,144.26513323484133,145.64125487541327,55469600,APPLE
2023-02-27,146.44314575195312,147.68066559008122,145.97783708430148,146.23525087875586,44998500,APPLE
2023-02-28,145.93824768066406,147.59157242356576,145.36403664496177,145.58184135182967,50547000,APPLE
